order_id,customer_id,order_date,status
37727,1815,2025-05-21,Delivered
37728,1087,2025-12-30,Processing
37729,8622,2025-05-30,Delivered
37730,4994,2024-01-13,Delivered
37731,3659,2025-12-16,Delivered
37732,234,2025-09-23,Delivered
37733,1503,2026-06-05,Returned
37734,6675,2025-03-18,Delivered
37735,3695,2026-07-02,Delivered
37736,1397,2025-10-19,Delivered
37737,1706,2026-07-18,Shipped
37738,6198,2024-04-18,Cancelled
37739,3716,2025-07-29,Cancelled
37740,3036,2026-07-16,Delivered
37741,3844,2026-05-01,Cancelled
37742,6955,2025-11-13,Delivered
37743,8580,2025-02-23,Delivered
37744,9271,2026-02-15,Delivered
37745,4244,2026-06-29,Delivered
37746,7579,2025-06-05,Delivered
37747,3354,2025-10-31,Delivered
37748,7569,2026-04-06,Delivered
37749,4870,2026-07-15,Delivered
37750,2551,2024-11-14,Cancelled
37751,9358,2026-04-28,Delivered
37752,1292,2025-10-21,Delivered
37753,8385,2026-07-03,Processing
37754,9099,2026-07-13,Cancelled
37755,8759,2026-04-04,Delivered
37756,2599,2026-04-25,Delivered
37757,7385,2026-07-02,Delivered
37758,8029,2025-09-26,Delivered
37759,3423,2026-05-25,Returned
37760,9215,2023-12-30,Delivered
37761,9895,2026-05-24,Cancelled
37762,4927,2023-02-03,Delivered
37763,1687,2026-01-25,Shipped
37764,7397,2026-01-14,Delivered
37765,1131,2025-12-24,Delivered
37766,7431,2026-01-07,Processing
37767,905,2025-11-23,Delivered
37768,6996,2026-07-12,Delivered
37769,1419,2025-11-21,Delivered
37770,899,2026-07-29,Delivered
37771,525,2026-05-22,Delivered
37772,3957,2024-07-15,Shipped
37773,1778,2025-09-05,Delivered
37774,3336,2023-05-07,Shipped
37775,8534,2026-03-15,Cancelled
37776,8092,2025-08-12,Cancelled
37777,3645,2025-10-06,Delivered
37778,4340,2025-11-12,Processing
37779,3780,2023-07-25,Cancelled
37780,1129,2024-05-29,Delivered
37781,4013,2024-11-07,Processing
37782,2740,2025-11-07,Delivered
37783,422,2026-03-22,Delivered
37784,4412,2025-05-10,Cancelled
37785,1381,2025-10-18,Delivered
37786,8925,2025-11-19,Processing
37787,1960,2025-07-01,Delivered
37788,8906,2025-04-05,Processing
37789,9129,2025-10-09,Delivered
37790,9163,2026-05-13,Delivered
37791,4332,2025-06-25,Cancelled
37792,128,2024-06-19,Processing
37793,199,2026-07-24,Delivered
37794,1698,2025-07-23,Delivered
37795,6266,2025-11-09,Delivered
37796,9224,2026-07-02,Returned
37797,5662,2025-04-07,Shipped
37798,8445,2026-06-25,Shipped
37799,4262,2026-04-12,Delivered
37800,5864,2024-04-18,Delivered
37801,9272,2026-04-06,Delivered
37802,7760,2023-11-28,Cancelled
37803,9921,2025-11-29,Delivered
37804,7511,2025-04-30,Cancelled
37805,5544,2024-10-01,Delivered
37806,3873,2025-12-28,Delivered
37807,2714,2026-05-14,Cancelled
37808,6315,2024-12-10,Delivered
37809,4136,2023-12-09,Processing
37810,3909,2026-02-01,Delivered
37811,6899,2024-08-31,Shipped
37812,8410,2025-10-12,Delivered
37813,4127,2026-06-07,Delivered
37814,510,2025-12-10,Delivered
37815,2369,2024-09-02,Delivered
37816,3504,2024-06-14,Delivered
37817,8302,2025-03-01,Delivered
37818,7617,2026-05-19,Delivered
37819,9019,2026-03-04,Delivered
37820,4945,2025-12-29,Delivered
37821,9017,2025-06-02,Processing
37822,5676,2026-02-01,Cancelled
37823,2426,2024-11-07,Shipped
37824,897,2024-05-24,Delivered
37825,8528,2025-01-06,Shipped
37826,1350,2024-08-09,Delivered
37827,3952,2026-03-20,Delivered
37828,930,2026-07-04,Delivered
37829,8586,2026-06-03,Processing
37830,3823,2026-03-11,Delivered
37831,3746,2025-06-24,Delivered
37832,2355,2026-04-25,Delivered
37833,9956,2025-07-21,Delivered
37834,5188,2025-05-07,Delivered
37835,2363,2024-07-29,Delivered
37836,4970,2026-03-16,Delivered
37837,7328,2023-09-08,Delivered
37838,2216,2025-02-26,Shipped
37839,2796,2025-12-04,Delivered
37840,1286,2026-03-05,Delivered
37841,9628,2026-07-06,Delivered
37842,3254,2024-09-09,Delivered
37843,3110,2024-12-09,Delivered
37844,9821,2025-09-30,Delivered
37845,6507,2025-04-29,Delivered
37846,783,2026-04-28,Delivered
37847,4352,2026-07-28,Delivered
37848,6836,2026-07-15,Delivered
37849,9103,2026-01-06,Delivered
37850,4522,2026-07-17,Delivered
37851,6794,2023-10-17,Delivered
37852,3185,2026-03-29,Delivered
37853,6553,2025-02-19,Delivered
37854,7080,2025-09-15,Delivered
37855,1844,2026-07-16,Delivered
37856,9403,2025-10-01,Processing
37857,918,2026-04-02,Delivered
37858,5144,2026-01-07,Processing
37859,4264,2024-06-17,Processing
37860,8694,2026-06-09,Shipped
37861,9470,2026-05-01,Cancelled
37862,8725,2023-07-28,Delivered
37863,1148,2025-11-22,Delivered
37864,8801,2026-01-12,Delivered
37865,9170,2023-12-24,Processing
37866,1221,2026-07-12,Delivered
37867,1639,2025-12-20,Delivered
37868,9650,2023-10-20,Shipped
37869,55,2024-11-10,Delivered
37870,8882,2025-11-30,Delivered
37871,2719,2026-04-13,Delivered
37872,5128,2026-02-06,Delivered
37873,9840,2026-01-02,Shipped
37874,2554,2026-01-22,Delivered
37875,4599,2025-06-18,Processing
37876,8646,2026-05-11,Delivered
37877,9552,2026-06-14,Delivered
37878,4053,2025-08-11,Shipped
37879,7123,2025-12-29,Returned
37880,314,2025-12-17,Delivered
37881,1850,2025-10-04,Processing
37882,9893,2026-01-18,Shipped
37883,8645,2026-02-03,Delivered
37884,1626,2024-09-19,Delivered
37885,7245,2024-01-16,Delivered
37886,9130,2026-05-14,Shipped
37887,8980,2025-05-02,Delivered
37888,9921,2026-02-09,Delivered
37889,7751,2025-01-19,Shipped
37890,5304,2025-03-12,Delivered
37891,1008,2026-06-11,Delivered
37892,6752,2026-03-15,Delivered
37893,7010,2026-04-02,Delivered
37894,9923,2025-10-09,Delivered
37895,9859,2026-01-15,Cancelled
37896,489,2025-10-23,Delivered
37897,7667,2024-12-22,Delivered
37898,2216,2026-02-04,Delivered
37899,4678,2026-02-03,Delivered
37900,7772,2026-06-10,Delivered
37901,2353,2024-08-09,Delivered
37902,6440,2025-12-30,Shipped
37903,1897,2025-10-08,Delivered
37904,9576,2025-03-16,Delivered
37905,5364,2025-05-05,Delivered
37906,4114,2026-04-20,Shipped
37907,3506,2026-02-17,Delivered
37908,8940,2026-05-25,Delivered
37909,2495,2026-07-17,Delivered
37910,58,2025-01-26,Delivered
37911,7866,2025-04-02,Cancelled
37912,2011,2025-08-24,Delivered
37913,5117,2026-07-12,Delivered
37914,8207,2025-04-09,Processing
37915,4072,2026-06-10,Shipped
37916,6889,2026-07-07,Delivered
37917,1525,2026-01-20,Delivered
37918,9582,2026-03-11,Delivered
37919,6180,2026-06-09,Delivered
37920,9032,2025-08-19,Delivered
37921,5844,2026-06-13,Delivered
37922,965,2026-07-26,Cancelled
37923,414,2026-06-05,Delivered
37924,2273,2026-01-16,Delivered
37925,8479,2025-01-08,Delivered
37926,8304,2026-01-09,Delivered
37927,5710,2025-08-13,Shipped
37928,5771,2026-01-06,Delivered
37929,7803,2025-10-21,Delivered
37930,6014,2025-05-11,Delivered
37931,8921,2026-04-21,Processing
37932,870,2025-11-07,Delivered
37933,1864,2026-07-18,Delivered
37934,3802,2025-11-20,Delivered
37935,2240,2026-06-04,Processing
37936,6141,2026-05-31,Delivered
37937,5348,2025-12-18,Cancelled
37938,3409,2026-06-23,Delivered
37939,6820,2024-12-20,Delivered
37940,6106,2026-06-29,Delivered
37941,8757,2026-04-24,Delivered
37942,6002,2025-10-18,Shipped
37943,56,2025-12-24,Delivered
37944,3624,2025-02-26,Delivered
37945,1587,2025-01-01,Delivered
37946,7566,2025-04-08,Delivered
37947,7419,2026-02-13,Delivered
37948,6274,2025-12-21,Delivered
37949,5720,2023-11-18,Cancelled
37950,2694,2026-02-11,Delivered
37951,1077,2026-06-15,Delivered
37952,8743,2025-06-15,Delivered
37953,8504,2026-05-15,Delivered
37954,3651,2025-12-01,Delivered
37955,1601,2023-11-27,Delivered
37956,2332,2025-06-18,Delivered
37957,9134,2025-12-22,Delivered
37958,7361,2023-08-25,Delivered
37959,4227,2024-05-26,Delivered
37960,4099,2026-05-02,Delivered
37961,9031,2025-11-28,Shipped
37962,6112,2026-03-26,Cancelled
37963,6635,2025-02-22,Processing
37964,7361,2025-08-21,Delivered
37965,8939,2024-04-24,Cancelled
37966,580,2024-09-11,Shipped
37967,9867,2026-04-29,Delivered
37968,9869,2025-01-16,Processing
37969,6998,2026-07-26,Delivered
37970,1741,2026-02-28,Delivered
37971,5728,2024-08-29,Cancelled
37972,1286,2026-03-10,Delivered
37973,9443,2023-05-25,Delivered
37974,4775,2026-02-24,Delivered
37975,8071,2023-12-03,Delivered
37976,6038,2025-09-23,Processing
37977,6375,2023-01-04,Delivered
37978,6727,2024-01-24,Delivered
37979,1060,2024-12-09,Delivered
37980,5338,2026-04-19,Delivered
37981,5015,2023-08-15,Delivered
37982,3412,2023-04-14,Shipped
37983,7592,2024-08-16,Delivered
37984,3280,2024-12-20,Delivered
37985,5112,2026-01-18,Delivered
37986,4085,2024-08-30,Delivered
37987,8272,2025-10-07,Delivered
37988,364,2026-06-08,Delivered
37989,1918,2024-08-24,Delivered
37990,5544,2026-07-06,Returned
37991,8739,2026-05-24,Delivered
37992,1994,2023-05-08,Delivered
37993,1204,2026-04-28,Delivered
37994,5044,2025-01-20,Delivered
37995,6644,2026-03-31,Delivered
37996,8554,2024-12-08,Delivered
37997,6624,2025-12-10,Processing
37998,7065,2025-02-22,Delivered
37999,6163,2026-02-03,Delivered
38000,604,2026-07-27,Shipped
38001,6219,2023-01-20,Delivered
38002,1834,2026-04-26,Delivered
38003,7514,2026-03-07,Delivered
38004,792,2023-04-08,Processing
38005,3652,2026-07-06,Delivered
38006,3101,2024-07-24,Delivered
38007,4480,2025-12-18,Delivered
38008,2808,2024-01-28,Processing
38009,1502,2025-07-19,Delivered
38010,856,2026-04-12,Delivered
38011,4027,2025-11-05,Delivered
38012,974,2026-07-20,Delivered
38013,45,2025-10-09,Processing
38014,2241,2025-08-05,Delivered
38015,9058,2025-09-11,Delivered
38016,8351,2026-07-08,Delivered
38017,6128,2025-06-06,Delivered
38018,4309,2026-01-21,Delivered
38019,9078,2024-06-14,Returned
38020,796,2024-08-17,Delivered
38021,4378,2025-05-19,Delivered
38022,2153,2023-05-09,Delivered
38023,7304,2026-06-19,Delivered
38024,5233,2026-07-20,Shipped
38025,3152,2024-11-19,Delivered
38026,2700,2025-01-05,Delivered
38027,1757,2025-05-29,Delivered
38028,2965,2026-07-27,Delivered
38029,4403,2024-06-26,Delivered
38030,2418,2023-03-30,Shipped
38031,6590,2025-11-12,Delivered
38032,6791,2026-03-04,Delivered
38033,6899,2026-01-24,Delivered
38034,6953,2025-03-29,Delivered
38035,9058,2026-02-20,Delivered
38036,6809,2026-02-13,Delivered
38037,9828,2026-03-01,Delivered
38038,4199,2025-06-09,Delivered
38039,5969,2025-09-07,Delivered
38040,3735,2026-05-07,Delivered
38041,124,2024-12-29,Delivered
38042,3750,2024-09-28,Delivered
38043,760,2026-03-17,Delivered
38044,5038,2025-08-14,Delivered
38045,2663,2023-03-02,Delivered
38046,1524,2023-10-01,Delivered
38047,6951,2026-05-14,Delivered
38048,3383,2026-07-12,Delivered
38049,976,2026-05-18,Delivered
38050,6839,2026-07-26,Delivered
38051,9481,2025-03-06,Delivered
38052,2468,2026-04-11,Processing
38053,8186,2026-02-12,Delivered
38054,4739,2025-05-28,Shipped
38055,7902,2025-09-25,Cancelled
38056,6175,2026-04-22,Delivered
38057,347,2024-07-31,Delivered
38058,9330,2026-02-18,Cancelled
38059,6026,2026-02-23,Delivered
38060,3515,2025-04-29,Delivered
38061,9041,2025-05-31,Processing
38062,170,2026-05-15,Delivered
38063,7321,2026-07-03,Delivered
38064,6787,2024-04-11,Delivered
38065,9018,2026-04-28,Delivered
38066,5439,2025-01-30,Delivered
38067,4810,2023-12-30,Cancelled
38068,1059,2025-11-12,Cancelled
38069,8151,2025-11-27,Delivered
38070,1661,2026-02-04,Delivered
38071,382,2026-01-19,Delivered
38072,5606,2026-02-05,Delivered
38073,4909,2025-07-10,Delivered
38074,3603,2024-11-05,Delivered
38075,6355,2025-03-03,Shipped
38076,2694,2025-07-10,Delivered
38077,4438,2026-04-26,Delivered
38078,121,2025-12-21,Delivered
38079,3411,2024-10-31,Delivered
38080,4329,2025-11-12,Delivered
38081,4567,2026-06-27,Processing
38082,5242,2024-04-20,Delivered
38083,1000,2026-03-02,Processing
38084,6479,2026-06-08,Delivered
38085,1640,2025-08-22,Shipped
38086,3410,2023-06-10,Shipped
38087,1490,2025-08-16,Delivered
38088,8222,2026-03-07,Delivered
38089,7049,2026-04-19,Cancelled
38090,2381,2025-12-24,Delivered
38091,3761,2026-03-03,Delivered
38092,7515,2026-01-15,Delivered
38093,9230,2025-09-08,Delivered
38094,7912,2025-05-06,Delivered
38095,7208,2024-06-09,Delivered
38096,8852,2026-03-10,Delivered
38097,2144,2025-07-31,Delivered
38098,903,2026-05-03,Delivered
38099,3697,2025-09-19,Processing
38100,4752,2024-12-28,Processing
38101,7692,2026-01-25,Processing
38102,7271,2026-06-06,Delivered
38103,146,2026-05-03,Delivered
38104,876,2026-07-05,Shipped
38105,8990,2024-02-04,Cancelled
38106,7263,2025-01-15,Delivered
38107,668,2024-04-12,Delivered
38108,426,2023-09-17,Shipped
38109,778,2026-01-13,Processing
38110,6003,2025-03-18,Delivered
38111,2654,2025-12-02,Delivered
38112,4765,2026-06-08,Processing
38113,3038,2025-12-18,Delivered
38114,579,2026-05-26,Delivered
38115,7451,2026-07-10,Delivered
38116,3188,2024-06-22,Delivered
38117,5766,2025-05-23,Shipped
38118,4588,2026-02-20,Returned
38119,1890,2024-11-10,Delivered
38120,9423,2025-03-30,Delivered
38121,3931,2026-01-06,Delivered
38122,6399,2025-08-05,Delivered
38123,4609,2026-02-01,Delivered
38124,5258,2026-03-22,Shipped
38125,3052,2026-04-03,Delivered
38126,2469,2025-05-29,Delivered
38127,1143,2026-01-11,Delivered
38128,9826,2026-07-05,Delivered
38129,8769,2025-03-08,Delivered
38130,6596,2025-06-07,Delivered
38131,8691,2025-10-19,Delivered
38132,834,2025-02-26,Processing
38133,5601,2024-03-16,Delivered
38134,9233,2025-10-12,Delivered
38135,5314,2026-02-22,Processing
38136,2108,2026-07-23,Processing
38137,786,2025-07-24,Delivered
38138,2629,2026-01-09,Processing
38139,4008,2026-06-12,Delivered
38140,2176,2026-01-13,Delivered
38141,2454,2024-10-10,Delivered
38142,2618,2025-06-29,Delivered
38143,7018,2024-08-22,Delivered
38144,6502,2024-06-27,Delivered
38145,959,2024-06-12,Delivered
38146,1138,2025-02-15,Delivered
38147,4391,2025-03-02,Delivered
38148,9698,2024-02-20,Delivered
38149,4221,2026-04-23,Delivered
38150,9300,2026-02-16,Delivered
38151,4322,2025-10-17,Delivered
38152,3322,2026-07-04,Delivered
38153,9206,2025-05-29,Delivered
38154,6672,2026-05-14,Returned
38155,1101,2025-09-22,Delivered
38156,3209,2026-06-15,Delivered
38157,7778,2025-10-01,Delivered
38158,160,2025-05-05,Delivered
38159,4197,2026-04-04,Processing
38160,6518,2026-01-26,Delivered
38161,3933,2025-05-16,Processing
38162,5167,2025-03-29,Delivered
38163,1020,2026-05-03,Delivered
38164,5925,2026-03-06,Delivered
38165,358,2024-01-21,Delivered
38166,9808,2024-11-23,Delivered
38167,7637,2026-06-28,Delivered
38168,9167,2025-08-27,Delivered
38169,4541,2026-03-06,Delivered
38170,1591,2025-04-05,Delivered
38171,7158,2025-02-06,Delivered
38172,1179,2024-11-16,Delivered
38173,6456,2026-05-09,Returned
38174,6678,2026-07-09,Shipped
38175,5140,2025-04-21,Delivered
38176,3173,2026-02-17,Cancelled
38177,4423,2025-05-03,Delivered
38178,6732,2026-07-14,Delivered
38179,6812,2025-01-26,Delivered
38180,6963,2026-06-14,Delivered
38181,3820,2025-01-09,Delivered
38182,4140,2026-02-22,Delivered
38183,9743,2024-05-26,Delivered
38184,7067,2024-03-26,Delivered
38185,2074,2025-01-04,Delivered
38186,9572,2026-05-23,Shipped
38187,9761,2026-03-01,Returned
38188,7011,2025-01-04,Delivered
38189,3466,2026-02-20,Delivered
38190,9178,2026-07-24,Delivered
38191,9690,2025-03-30,Delivered
38192,7946,2026-07-03,Delivered
38193,4231,2026-07-17,Shipped
38194,8360,2026-05-05,Delivered
38195,2025,2025-07-01,Delivered
38196,3568,2026-06-27,Delivered
38197,4552,2025-03-03,Delivered
38198,6149,2024-04-28,Delivered
38199,2952,2025-12-19,Delivered
38200,7420,2024-10-07,Delivered
38201,7453,2023-08-29,Delivered
38202,1359,2026-01-28,Delivered
38203,5552,2026-07-04,Shipped
38204,2576,2025-04-15,Delivered
38205,9697,2026-04-03,Delivered
38206,8562,2025-12-16,Returned
38207,9207,2026-07-06,Delivered
38208,3406,2026-03-12,Processing
38209,4062,2026-07-08,Shipped
38210,5408,2026-03-11,Delivered
38211,4976,2026-02-18,Delivered
38212,7931,2026-04-26,Delivered
38213,1057,2026-01-16,Delivered
38214,7288,2026-02-14,Processing
38215,7972,2023-08-29,Delivered
38216,5769,2024-04-09,Delivered
38217,2051,2024-11-16,Delivered
38218,8742,2026-07-14,Delivered
38219,9988,2024-08-26,Delivered
38220,8700,2023-06-05,Cancelled
38221,4929,2025-03-14,Delivered
38222,7862,2026-01-14,Delivered
38223,8709,2024-09-21,Delivered
38224,2341,2026-05-24,Delivered
38225,4225,2025-09-09,Shipped
38226,5544,2024-09-13,Cancelled
38227,4442,2025-11-30,Delivered
38228,1575,2024-09-06,Delivered
38229,9897,2024-09-14,Delivered
38230,317,2025-10-16,Delivered
38231,7866,2025-10-19,Delivered
38232,1289,2026-07-01,Shipped
38233,252,2026-05-09,Delivered
38234,4076,2025-08-13,Delivered
38235,4311,2025-08-26,Delivered
38236,337,2024-01-02,Delivered
38237,1579,2025-01-10,Delivered
38238,5083,2026-05-21,Delivered
38239,316,2026-07-16,Cancelled
38240,4229,2025-12-03,Delivered
38241,8355,2024-02-05,Delivered
38242,7509,2026-06-23,Delivered
38243,2772,2026-07-04,Delivered
38244,9803,2025-01-30,Delivered
38245,7003,2026-03-27,Delivered
38246,6140,2026-07-15,Returned
38247,8628,2026-02-25,Delivered
38248,5999,2025-04-23,Delivered
38249,6936,2024-11-07,Delivered
38250,2077,2026-06-28,Cancelled
38251,314,2026-03-03,Shipped
38252,4498,2026-07-08,Shipped
38253,5152,2024-05-25,Delivered
38254,3045,2026-03-04,Delivered
38255,7672,2026-04-07,Cancelled
38256,5196,2026-04-21,Delivered
38257,4268,2026-03-09,Processing
38258,9988,2025-05-15,Delivered
38259,9508,2026-05-06,Delivered
38260,3071,2025-11-15,Delivered
38261,8792,2026-01-13,Cancelled
38262,3013,2024-08-15,Delivered
38263,3248,2025-01-26,Delivered
38264,68,2025-07-29,Delivered
38265,4915,2025-01-31,Delivered
38266,6305,2026-07-29,Delivered
38267,3570,2026-06-23,Delivered
38268,7831,2023-07-28,Delivered
38269,313,2025-08-15,Shipped
38270,7090,2026-07-26,Delivered
38271,7098,2025-12-31,Delivered
38272,215,2026-05-28,Delivered
38273,9106,2025-09-08,Delivered
38274,6248,2025-07-13,Delivered
38275,4373,2025-10-10,Processing
38276,9996,2026-01-28,Shipped
38277,2054,2024-04-27,Shipped
38278,7709,2024-11-15,Delivered
38279,2430,2025-06-03,Delivered
38280,2238,2025-12-30,Delivered
38281,5985,2026-06-19,Delivered
38282,488,2026-06-16,Delivered
38283,2861,2024-09-23,Delivered
38284,7140,2024-12-06,Delivered
38285,7597,2026-05-11,Processing
38286,3489,2026-05-23,Delivered
38287,7178,2026-02-23,Returned
38288,4276,2026-06-27,Returned
38289,6963,2026-07-17,Delivered
38290,8479,2023-05-26,Delivered
38291,8575,2025-10-26,Delivered
38292,8994,2026-07-06,Delivered
38293,1169,2026-07-24,Delivered
38294,2862,2024-01-02,Delivered
38295,7150,2026-07-16,Delivered
38296,7365,2024-07-09,Delivered
38297,4642,2024-09-15,Delivered
38298,2655,2025-08-11,Delivered
38299,6632,2025-11-16,Delivered
38300,8666,2024-07-29,Delivered
38301,7223,2025-06-16,Delivered
38302,809,2026-03-31,Shipped
38303,6245,2024-12-01,Cancelled
38304,6848,2024-08-15,Delivered
38305,4984,2026-07-10,Delivered
38306,4326,2024-12-29,Delivered
38307,5990,2024-02-20,Delivered
38308,7066,2025-10-26,Delivered
38309,3245,2023-08-07,Delivered
38310,7841,2023-08-17,Delivered
38311,7713,2025-11-22,Delivered
38312,8797,2024-06-19,Delivered
38313,4453,2026-01-26,Cancelled
38314,6101,2023-09-13,Delivered
38315,5480,2024-04-27,Delivered
38316,4825,2024-11-03,Processing
38317,2218,2026-02-28,Delivered
38318,2827,2026-01-23,Delivered
38319,6770,2024-10-15,Delivered
38320,8729,2024-08-01,Delivered
38321,9067,2024-01-29,Delivered
38322,4184,2025-09-05,Delivered
38323,6419,2024-08-22,Delivered
38324,9694,2024-03-24,Delivered
38325,187,2026-03-06,Delivered
38326,7879,2025-11-03,Delivered
38327,3339,2023-10-22,Cancelled
38328,8726,2025-10-13,Delivered
38329,3257,2025-01-20,Delivered
38330,2466,2025-09-16,Delivered
38331,9124,2024-07-08,Delivered
38332,3443,2026-05-03,Delivered
38333,8162,2024-12-27,Cancelled
38334,3458,2026-04-12,Delivered
38335,5274,2025-07-26,Delivered
38336,3787,2026-05-15,Delivered
38337,7330,2024-08-13,Delivered
38338,6689,2025-07-02,Delivered
38339,702,2025-07-01,Delivered
38340,4143,2025-05-13,Processing
38341,8086,2026-04-02,Delivered
38342,1670,2026-06-12,Delivered
38343,6530,2023-09-15,Shipped
38344,1120,2026-04-01,Delivered
38345,9558,2024-09-27,Delivered
38346,2569,2025-05-12,Delivered
38347,7230,2026-03-07,Delivered
38348,4930,2025-07-22,Delivered
38349,6626,2025-11-05,Delivered
38350,7712,2026-07-07,Cancelled
38351,8605,2025-03-11,Delivered
38352,3622,2026-06-06,Delivered
38353,2863,2026-05-10,Delivered
38354,3195,2025-09-28,Delivered
38355,172,2025-06-21,Delivered
38356,5606,2025-06-13,Processing
38357,3761,2026-07-28,Delivered
38358,6104,2026-07-05,Delivered
38359,4404,2025-03-09,Cancelled
38360,4303,2024-09-13,Delivered
38361,9014,2026-02-24,Delivered
38362,8953,2026-02-03,Delivered
38363,6116,2026-07-09,Delivered
38364,8271,2025-12-29,Shipped
38365,3968,2026-05-26,Delivered
38366,810,2025-05-04,Delivered
38367,3242,2026-07-14,Delivered
38368,4838,2023-04-19,Delivered
38369,4802,2026-07-06,Cancelled
38370,3786,2025-11-04,Delivered
38371,1851,2024-04-29,Delivered
38372,3309,2024-10-20,Delivered
38373,3639,2026-05-20,Delivered
38374,7080,2026-02-27,Shipped
38375,6639,2026-02-24,Delivered
38376,7781,2026-06-01,Delivered
38377,3451,2026-01-21,Delivered
38378,2906,2025-05-24,Shipped
38379,7766,2025-10-04,Delivered
38380,3685,2026-03-06,Delivered
38381,5058,2026-03-17,Delivered
38382,6628,2024-03-12,Delivered
38383,8267,2025-09-12,Delivered
38384,3730,2024-11-19,Delivered
38385,7191,2026-04-20,Delivered
38386,4679,2024-04-19,Delivered
38387,4757,2026-02-25,Delivered
38388,545,2025-02-23,Delivered
38389,9528,2026-07-07,Delivered
38390,232,2026-04-14,Delivered
38391,703,2026-02-18,Delivered
38392,3828,2026-02-15,Cancelled
38393,783,2026-07-29,Cancelled
38394,2087,2026-05-14,Delivered
38395,7228,2026-06-17,Delivered
38396,1044,2024-12-23,Delivered
38397,8192,2026-07-16,Delivered
38398,341,2026-07-22,Delivered
38399,1068,2025-04-25,Delivered
38400,2248,2025-08-08,Shipped
38401,1679,2026-05-09,Processing
38402,6876,2024-07-17,Shipped
38403,1924,2025-02-27,Shipped
38404,5075,2024-05-20,Shipped
38405,745,2024-11-29,Delivered
38406,5180,2026-05-07,Cancelled
38407,8092,2024-06-30,Shipped
38408,4481,2025-08-30,Delivered
38409,9273,2025-08-11,Delivered
38410,3311,2026-06-21,Delivered
38411,8902,2026-06-22,Delivered
38412,3305,2023-06-18,Delivered
38413,8461,2025-08-08,Cancelled
38414,2550,2026-05-20,Delivered
38415,2770,2024-10-19,Delivered
38416,8476,2025-04-18,Delivered
38417,3607,2023-04-22,Shipped
38418,5291,2026-05-16,Processing
38419,1716,2024-05-22,Delivered
38420,2098,2026-02-01,Shipped
38421,4450,2026-07-19,Delivered
38422,3043,2026-05-26,Delivered
38423,8077,2026-07-16,Delivered
38424,9199,2026-06-12,Delivered
38425,1425,2025-03-02,Delivered
38426,7728,2024-11-12,Delivered
38427,6341,2025-11-15,Delivered
38428,9877,2025-05-02,Delivered
38429,4319,2025-09-13,Delivered
38430,886,2025-04-12,Delivered
38431,4499,2026-05-14,Cancelled
38432,6363,2026-04-21,Delivered
38433,7652,2026-06-16,Delivered
38434,1780,2026-03-05,Processing
38435,2169,2026-06-25,Delivered
38436,1205,2023-09-01,Delivered
38437,5069,2025-04-02,Delivered
38438,3033,2025-08-18,Shipped
38439,5583,2026-03-04,Delivered
38440,9265,2026-07-03,Delivered
38441,4193,2026-07-09,Delivered
38442,7906,2025-03-01,Delivered
38443,9262,2026-06-07,Delivered
38444,1241,2026-07-14,Delivered
38445,7883,2026-06-17,Shipped
38446,144,2025-09-27,Delivered
38447,4588,2025-03-01,Delivered
38448,5075,2025-07-21,Delivered
38449,1176,2026-02-25,Delivered
38450,249,2026-01-15,Delivered
38451,9775,2025-07-21,Delivered
38452,184,2026-04-30,Returned
38453,3102,2025-04-29,Delivered
38454,2796,2024-09-25,Delivered
38455,7005,2025-11-17,Delivered
38456,7713,2026-06-08,Delivered
38457,5223,2025-03-20,Delivered
38458,8527,2024-09-15,Cancelled
38459,5395,2025-08-09,Delivered
38460,9492,2025-03-16,Delivered
38461,3670,2026-04-02,Delivered
38462,6716,2024-05-13,Shipped
38463,1007,2025-01-23,Delivered
38464,9725,2026-07-11,Delivered
38465,5403,2025-07-02,Delivered
38466,938,2025-04-19,Delivered
38467,6601,2026-06-02,Delivered
38468,2340,2024-09-11,Delivered
38469,3409,2023-05-31,Delivered
38470,4449,2025-10-15,Delivered
38471,5463,2026-04-12,Processing
38472,4345,2023-11-28,Delivered
38473,8607,2026-03-22,Delivered
38474,5794,2025-07-23,Processing
38475,8570,2026-05-02,Delivered
38476,9816,2024-07-05,Delivered
38477,5571,2025-10-09,Processing
38478,3889,2025-09-03,Delivered
38479,5749,2025-05-22,Delivered
38480,3575,2026-06-30,Delivered
38481,8037,2025-03-31,Returned
38482,5275,2026-07-20,Delivered
38483,1707,2026-01-15,Delivered
38484,2463,2025-09-18,Delivered
38485,9570,2025-10-12,Delivered
38486,2886,2026-07-30,Delivered
38487,5513,2026-07-07,Delivered
38488,5731,2026-07-03,Shipped
38489,2849,2025-08-26,Delivered
38490,9138,2025-11-17,Delivered
38491,7864,2026-03-04,Delivered
38492,343,2024-10-29,Delivered
38493,1734,2024-02-16,Delivered
38494,73,2024-11-05,Delivered
38495,9400,2023-11-13,Delivered
38496,6720,2024-08-15,Cancelled
38497,3468,2023-07-03,Shipped
38498,5498,2024-10-25,Returned
38499,374,2023-11-20,Delivered
38500,4922,2026-06-15,Returned
38501,8819,2025-05-26,Processing
38502,8249,2025-05-06,Delivered
38503,3191,2024-05-31,Shipped
38504,1127,2025-10-13,Shipped
38505,5218,2026-04-08,Delivered
38506,573,2025-04-13,Cancelled
38507,6805,2026-07-12,Delivered
38508,7505,2026-07-25,Delivered
